treatment,session,participant,case,group,is_group4,delta,pv,discounted_pv,is_buyout,bid_amount,payment,win_buyout,win_bid,payoff,total_payoff,order,risk_av,time_pref,crt_mean,participant.code
0.6,20230124am,03,14,3,1,0.6,770,462,0,462,NA,0,0,0,1412,8,0.25,0.8857395925597874,0.5454545454545454,3j2du57u
0.6,20230124am,03,15,3,1,0.6,850,510,0,NA,NA,0,0,0,1412,1,0.25,0.8857395925597874,0.5454545454545454,3j2du57u
0.6,20230124am,03,16,5,0,0.6,160,96,0,96,NA,0,0,0,1412,17,0.25,0.8857395925597874,0.5454545454545454,3j2du57u
0.6,20230124am,03,17,5,0,0.6,350,210,0,NA,NA,0,0,0,1412,14,0.25,0.8857395925597874,0.5454545454545454,3j2du57u
0.6,20230124am,03,18,5,0,0.6,910,546,1,NA,NA,1,0,170,1412,18,0.25,0.8857395925597874,0.5454545454545454,3j2du57u
0.6,20230124am,03,19,5,0,0.6,610,366,0,360,60,0,1,306,1412,4,0.25,0.8857395925597874,0.5454545454545454,3j2du57u
0.6,20230124am,03,20,5,0,0.6,500,300,0,300,294,0,1,6,1412,5,0.25,0.8857395925597874,0.5454545454545454,3j2du57u
0.6,20230124am,04,1,4,1,1,430,430,0,NA,NA,0,0,0,1626,20,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,2,2,1,1,790,790,1,NA,NA,0,0,0,1626,19,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,3,3,1,1,980,980,1,NA,NA,1,0,240,1626,11,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,4,6,1,1,30,30,0,NA,NA,0,0,0,1626,6,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,5,5,1,1,100,100,0,NA,NA,0,0,0,1626,2,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,6,8,0,1,490,490,0,NA,NA,0,0,0,1626,12,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,7,8,0,1,280,280,0,350,NA,0,0,0,1626,15,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,8,8,0,1,70,70,0,400,NA,0,0,0,1626,9,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,9,8,0,1,560,560,0,900,340,0,1,220,1626,10,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,10,8,0,1,640,640,0,700,160,0,1,480,1626,7,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,11,1,1,0.6,160,96,0,96,NA,0,0,0,1626,3,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,12,3,1,0.6,770,462,1,NA,NA,0,0,0,1626,13,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,13,5,1,0.6,850,510,1,NA,NA,1,0,110,1626,16,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,14,4,1,0.6,320,192,0,NA,NA,0,0,0,1626,8,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,15,2,1,0.6,350,210,0,NA,NA,0,0,0,1626,1,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,16,8,0,0.6,480,288,0,350,NA,0,0,0,1626,17,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,17,8,0,0.6,740,444,0,NA,NA,0,0,0,1626,14,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,18,8,0,0.6,910,546,1,NA,NA,1,0,170,1626,18,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,19,8,0,0.6,610,366,0,366,60,0,1,306,1626,4,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,04,20,8,0,0.6,500,300,0,300,200,0,1,100,1626,5,0.935,0.7900974453515933,0.45454545454545453,4xf5cg3d
0.6,20230124am,05,1,5,1,1,430,430,0,NA,NA,0,0,0,1292,20,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,2,6,1,1,790,790,0,NA,NA,0,0,0,1292,19,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,3,2,1,1,980,980,0,NA,NA,0,0,0,1292,11,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,4,3,1,1,30,30,0,NA,NA,0,0,0,1292,6,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,5,1,1,1,100,100,0,NA,NA,0,0,0,1292,2,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,6,10,0,1,490,490,0,NA,NA,0,0,0,1292,12,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,7,10,0,1,280,280,0,280,NA,0,0,0,1292,15,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,8,10,0,1,70,70,0,70,NA,0,0,0,1292,9,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,9,10,0,1,560,560,0,560,350,0,1,210,1292,10,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,10,10,0,1,640,640,0,640,150,0,1,490,1292,7,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,11,3,1,0.6,160,96,0,96,NA,0,0,0,1292,3,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,12,4,1,0.6,770,462,1,NA,NA,0,0,0,1292,13,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,13,1,1,0.6,850,510,1,NA,NA,1,0,110,1292,16,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,14,3,1,0.6,320,192,0,192,NA,0,0,0,1292,8,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,15,5,1,0.6,350,210,0,NA,NA,0,0,0,1292,1,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,16,10,0,0.6,480,288,0,288,NA,0,0,0,1292,17,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,17,10,0,0.6,740,444,0,444,NA,0,0,0,1292,14,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,18,10,0,0.6,910,546,1,NA,NA,1,0,170,1292,18,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,19,10,0,0.6,610,366,0,366,60,0,1,306,1292,4,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,05,20,10,0,0.6,500,300,0,300,294,0,1,6,1292,5,2.31,0.8264462809917356,0.45454545454545453,8t15aegn
0.6,20230124am,06,1,5,1,1,280,280,0,NA,NA,0,0,0,1452,20,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,2,3,1,1,430,430,0,NA,NA,0,0,0,1452,19,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,3,1,1,1,790,790,1,NA,NA,0,0,0,1452,11,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,4,2,1,1,980,980,1,NA,NA,1,0,240,1452,6,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,5,6,1,1,30,30,0,NA,NA,0,0,0,1452,2,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,6,9,0,1,910,910,1,NA,NA,1,0,170,1452,12,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,7,11,0,1,610,610,0,610,450,0,1,160,1452,15,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,8,1,0,1,500,500,0,500,70,0,1,430,1452,9,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,9,3,0,1,350,350,0,350,NA,0,0,0,1452,10,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,10,5,0,1,160,160,0,160,NA,0,0,0,1452,7,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,11,4,1,0.6,320,192,0,180,NA,0,0,0,1452,3,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,12,6,1,0.6,540,324,0,NA,NA,0,0,0,1452,13,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,13,5,1,0.6,770,462,1,NA,NA,0,0,0,1452,16,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,14,2,1,0.6,840,504,1,NA,NA,0,0,0,1452,8,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,15,5,1,0.6,220,132,0,NA,NA,0,0,0,1452,1,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,16,7,0,0.6,640,384,0,384,96,0,1,288,1452,17,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,17,9,0,0.6,860,516,1,NA,NA,1,0,120,1452,14,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,18,11,0,0.6,70,42,0,NA,NA,0,0,0,1452,18,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,19,1,0,0.6,100,60,0,100,NA,0,0,0,1452,4,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,06,20,3,0,0.6,490,294,0,294,250,0,1,44,1452,5,0.25,0.7900974453515933,0.7272727272727273,rs2q84n5
0.6,20230124am,08,1,1,1,1,430,430,0,NA,NA,0,0,0,1378,20,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,2,3,1,1,790,790,1,NA,NA,0,0,0,1378,19,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,3,5,1,1,980,980,1,NA,NA,1,0,240,1378,11,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,4,2,1,1,30,30,0,NA,NA,0,0,0,1378,6,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,5,4,1,1,100,100,0,NA,NA,0,0,0,1378,2,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,6,2,0,1,490,490,0,NA,NA,0,0,0,1378,12,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,7,2,0,1,280,280,0,280,NA,0,0,0,1378,15,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,8,2,0,1,70,70,0,70,NA,0,0,0,1378,9,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,9,2,0,1,560,560,0,560,350,0,1,210,1378,10,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,10,2,0,1,640,640,0,640,160,0,1,480,1378,7,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,11,6,1,0.6,160,96,0,96,NA,0,0,0,1378,3,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,12,2,1,0.6,770,462,0,462,450,0,1,12,1378,13,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,13,4,1,0.6,850,510,1,NA,NA,0,0,0,1378,16,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,14,6,1,0.6,320,192,0,NA,NA,0,0,0,1378,8,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,15,1,1,0.6,350,210,0,NA,NA,0,0,0,1378,1,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,16,2,0,0.6,480,288,0,288,NA,0,0,0,1378,17,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,17,2,0,0.6,740,444,0,NA,NA,0,0,0,1378,14,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,18,2,0,0.6,910,546,1,NA,NA,1,0,170,1378,18,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,19,2,0,0.6,610,366,0,366,100,0,1,266,1378,4,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,08,20,2,0,0.6,500,300,0,300,NA,0,0,0,1378,5,0.935,0.7900974453515933,0.2727272727272727,afvkzzmt
0.6,20230124am,09,1,3,1,1,280,280,0,NA,NA,0,0,0,1477,20,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,2,1,1,1,430,430,0,NA,NA,0,0,0,1477,19,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,3,5,1,1,790,790,1,NA,NA,0,0,0,1477,11,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,4,6,1,1,980,980,1,NA,NA,0,0,0,1477,6,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,5,4,1,1,30,30,0,NA,NA,0,0,0,1477,2,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,6,5,0,1,910,910,1,NA,NA,1,0,170,1477,12,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,7,7,0,1,610,610,0,610,280,0,1,330,1477,15,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,8,9,0,1,500,500,0,500,71,0,1,429,1477,9,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,9,11,0,1,350,350,0,500,NA,0,0,0,1477,10,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,10,1,0,1,160,160,0,160,NA,0,0,0,1477,7,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,11,3,1,0.6,320,192,0,192,NA,0,0,0,1477,3,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,12,2,1,0.6,540,324,0,324,NA,0,0,0,1477,13,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,13,6,1,0.6,770,462,1,NA,NA,1,0,30,1477,16,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,14,4,1,0.6,840,504,1,NA,NA,1,0,100,1477,8,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,15,3,1,0.6,220,132,0,NA,NA,0,0,0,1477,1,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,16,3,0,0.6,640,384,0,384,90,0,1,294,1477,17,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,17,5,0,0.6,860,516,1,NA,NA,1,0,120,1477,14,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,18,7,0,0.6,70,42,0,NA,NA,0,0,0,1477,18,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,19,9,0,0.6,100,60,0,60,NA,0,0,0,1477,4,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,09,20,11,0,0.6,490,294,0,294,290,0,1,4,1477,5,3.46,0.7900974453515933,0.6363636363636364,4xtusb3l
0.6,20230124am,11,1,5,1,1,790,790,1,NA,NA,1,0,50,1456,20,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,2,6,1,1,980,980,1,NA,NA,1,0,240,1456,19,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,3,1,1,1,30,30,0,NA,NA,0,0,0,1456,11,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,4,2,1,1,280,280,0,NA,NA,0,0,0,1456,6,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,5,3,1,1,430,430,0,NA,NA,0,0,0,1456,2,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,6,10,0,1,910,910,1,NA,NA,1,0,170,1456,12,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,7,12,0,1,610,610,0,610,280,0,1,330,1456,15,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,8,2,0,1,500,500,0,500,70,0,1,430,1456,9,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,9,4,0,1,350,350,0,350,NA,0,0,0,1456,10,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,10,6,0,1,160,160,0,160,NA,0,0,0,1456,7,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,11,5,1,0.6,560,336,0,NA,NA,0,0,0,1456,3,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,12,6,1,0.6,840,504,1,NA,NA,1,0,100,1456,13,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,13,1,1,0.6,320,192,0,NA,NA,0,0,0,1456,16,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,14,2,1,0.6,240,144,0,NA,NA,0,0,0,1456,8,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,15,3,1,0.6,770,462,1,NA,NA,1,0,30,1456,1,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,16,8,0,0.6,640,384,0,384,350,0,1,34,1456,17,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,17,10,0,0.6,860,516,0,516,444,0,1,72,1456,14,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,18,12,0,0.6,70,42,0,42,NA,0,0,0,1456,18,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,19,2,0,0.6,100,60,0,100,NA,0,0,0,1456,4,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,11,20,4,0,0.6,490,294,0,294,NA,0,0,0,1456,5,0.935,1,0.9090909090909091,98hiuxa7
0.6,20230124am,13,1,1,1,1,280,280,0,NA,NA,0,0,0,1880,20,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,2,2,1,1,430,430,0,NA,NA,0,0,0,1880,19,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,3,3,1,1,790,790,0,NA,NA,0,0,0,1880,11,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,4,4,1,1,980,980,1,NA,NA,1,0,240,1880,6,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,5,5,1,1,30,30,0,NA,NA,0,0,0,1880,2,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,6,1,0,1,910,910,0,910,490,0,1,420,1880,12,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,7,3,0,1,610,610,0,610,270,0,1,340,1880,15,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,8,5,0,1,500,500,0,500,70,0,1,430,1880,9,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,9,7,0,1,350,350,0,350,NA,0,0,0,1880,10,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,10,9,0,1,160,160,0,160,NA,0,0,0,1880,7,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,11,6,1,0.6,320,192,0,180,NA,0,0,0,1880,3,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,12,1,1,0.6,540,324,0,NA,NA,0,0,0,1880,13,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,13,2,1,0.6,770,462,1,NA,NA,0,0,0,1880,16,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,14,3,1,0.6,840,504,0,504,462,0,1,42,1880,8,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,15,4,1,0.6,220,132,0,NA,NA,0,0,0,1880,1,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,16,11,0,0.6,640,384,0,384,96,0,1,288,1880,17,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,17,1,0,0.6,860,516,1,NA,NA,1,0,120,1880,14,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,18,3,0,0.6,70,42,0,NA,NA,0,0,0,1880,18,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,19,5,0,0.6,100,60,0,60,NA,0,0,0,1880,4,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,13,20,7,0,0.6,490,294,0,300,NA,0,0,0,1880,5,0.25,0.7900974453515933,0.9090909090909091,o5u5jgek
0.6,20230124am,14,1,1,1,1,790,790,1,NA,NA,1,0,50,1760,20,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,2,2,1,1,980,980,1,NA,NA,1,0,240,1760,19,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,3,3,1,1,30,30,0,NA,NA,0,0,0,1760,11,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,4,4,1,1,280,280,0,NA,NA,0,0,0,1760,6,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,5,5,1,1,430,430,0,NA,NA,0,0,0,1760,2,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,6,2,0,1,910,910,1,NA,NA,1,0,170,1760,12,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,7,4,0,1,610,610,0,590,NA,0,1,610,1760,15,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,8,6,0,1,500,500,0,450,200,0,1,300,1760,9,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,9,8,0,1,350,350,0,340,NA,0,0,0,1760,10,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,10,10,0,1,160,160,0,150,NA,0,0,0,1760,7,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,11,1,1,0.6,560,336,0,250,192,0,1,144,1760,3,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,12,2,1,0.6,840,504,0,450,NA,0,0,0,1760,13,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,13,3,1,0.6,320,192,0,NA,NA,0,0,0,1760,16,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,14,4,1,0.6,240,144,0,NA,NA,0,0,0,1760,8,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,15,5,1,0.6,770,462,1,NA,NA,1,0,30,1760,1,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,16,12,0,0.6,640,384,0,360,288,0,1,96,1760,17,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,17,2,0,0.6,860,516,1,NA,NA,1,0,120,1760,14,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,18,4,0,0.6,70,42,0,30,NA,0,0,0,1760,18,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,19,6,0,0.6,100,60,0,45,NA,0,0,0,1760,4,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,14,20,8,0,0.6,490,294,0,200,NA,0,0,0,1760,5,2.31,1,0.6363636363636364,60r64qmj
0.6,20230124am,15,1,6,1,1,280,280,0,280,NA,0,0,0,1687,20,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,2,5,1,1,430,430,0,NA,NA,0,0,0,1687,19,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,3,4,1,1,790,790,0,NA,NA,0,0,0,1687,11,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,4,3,1,1,980,980,1,NA,NA,1,0,240,1687,6,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,5,2,1,1,30,30,0,NA,NA,0,0,0,1687,2,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,6,11,0,1,910,910,1,NA,NA,1,0,170,1687,12,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,7,1,0,1,610,610,0,610,280,0,1,330,1687,15,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,8,3,0,1,500,500,0,500,60,0,1,440,1687,9,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,9,5,0,1,350,350,0,350,NA,0,0,0,1687,10,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,10,7,0,1,160,160,0,160,NA,0,0,0,1687,7,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,11,1,1,0.6,320,192,0,192,NA,0,0,0,1687,3,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,12,4,1,0.6,540,324,0,NA,NA,0,0,0,1687,13,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,13,1,1,0.6,770,462,1,NA,NA,0,0,0,1687,16,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,14,1,1,0.6,840,504,1,NA,NA,1,0,100,1687,8,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,15,6,1,0.6,220,132,0,NA,NA,0,0,0,1687,1,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,16,9,0,0.6,640,384,0,384,97,0,1,287,1687,17,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,17,11,0,0.6,860,516,1,NA,NA,1,0,120,1687,14,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,18,1,0,0.6,70,42,0,NA,NA,0,0,0,1687,18,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,19,3,0,0.6,100,60,0,50,NA,0,0,0,1687,4,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,15,20,5,0,0.6,490,294,0,294,NA,0,0,0,1687,5,0.25,1,0.6363636363636364,1jn32l6h
0.6,20230124am,17,1,4,1,1,790,790,1,NA,NA,1,0,50,1704,20,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,2,5,1,1,980,980,1,NA,NA,1,0,240,1704,19,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,3,6,1,1,30,30,0,NA,NA,0,0,0,1704,11,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,4,1,1,1,280,280,0,280,NA,0,0,0,1704,6,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,5,2,1,1,430,430,0,NA,NA,0,0,0,1704,2,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,6,8,0,1,910,910,1,NA,NA,1,0,170,1704,12,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,7,10,0,1,610,610,0,610,280,0,1,330,1704,15,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,8,12,0,1,500,500,0,500,70,0,1,430,1704,9,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,9,2,0,1,350,350,0,350,NA,0,0,0,1704,10,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,10,4,0,1,160,160,0,160,NA,0,0,0,1704,7,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
0.6,20230124am,17,11,4,1,0.6,560,336,0,336,180,0,1,156,1704,3,2.31,0.7900974453515933,0.18181818181818182,40f50xhs
